D;G;C;SC;P;CCIF;GLOSA
02;1;3;01;00;02.1.3.01.00;CERVEZA DE TODOS LOS TIPOS
02;1;3;01;01;02.1.3.01.01;CERVEZA
02;2;0;00;00;02.2.0.00.00;TABACO
02;2;1;00;00;02.2.1.00.00;TABACO
02;2;1;01;00;02.2.1.01.00;CIGARRILLOS, TABACO Y PAPEL PARA FUMAR
02;2;1;01;01;02.2.1.01.01;CIGARRILLOS
02;2;1;01;02;02.2.1.01.02;CIGARROS TIPO HABANO, TABACO Y PAPEL DE FUMAR
02;3;0;00;00;02.3.0.00.00;ESTUPEFACIENTES
02;3;1;00;00;02.3.1.00.00;ESTUPEFACIENTES
02;3;1;01;00;02.3.1.01.00;MARIHUANA, COCAÍNA, OPIO Y SUS DERIVADOS
02;3;1;01;01;02.3.1.01.01;MARIHUANA, HACHÍS Y SIMILARES
02;3;1;01;02;02.3.1.01.02;COCAÍNA Y OTRAS DROGAS QUÍMICAS Y SINTÉTICAS
02;4;0;00;00;02.4.0.00.00;GASTOS NO DESGLOSADOS EN BEBIDAS ALCOHÓLICAS, TABACO Y ESTUPEFACIENTES
02;4;1;00;00;02.4.1.00.00;GASTOS NO DESGLOSADOS EN BEBIDAS ALCOHÓLICAS, TABACO Y ESTUPEFACIENTES
02;4;1;01;00;02.4.1.01.00;GASTOS NO DESGLOSADOS EN BEBIDAS ALCOHÓLICAS, TABACO Y ESTUPEFACIENTES
02;4;1;01;01;02.4.1.01.01;GASTOS NO DESGLOSADOS EN BEBIDAS ALCOHÓLICAS, TABACO Y ESTUPEFACIENTES
03;0;0;00;00;03.0.0.00.00;PRENDAS DE VESTIR Y CALZADO
03;1;0;00;00;03.1.0.00.00;PRENDAS DE VESTIR
03;1;1;00;00;03.1.1.00.00;MATERIALES PARA PRENDAS DE VESTIR
03;1;1;01;00;03.1.1.01.00;MATERIALES PARA LA CONFECCIÓN DE PRENDAS DE VESTIR
03;1;1;01;01;03.1.1.01.01;TELAS
03;1;2;00;00;03.1.2.00.00;PRENDAS DE VESTIR
03;1;2;01;00;03.1.2.01.00;TRAJES O CONJUNTOS
03;1;2;01;01;03.1.2.01.01;TRAJES O CONJUNTOS DE HOMBRE
03;1;2;01;02;03.1.2.01.02;TRAJES O CONJUNTOS DE MUJER
03;1;2;01;03;03.1.2.01.03;TRAJES O CONJUNTOS INFANTIL
03;1;2;01;04;03.1.2.01.04;TRAJES O CONJUNTOS DE LACTANTE
03;1;2;01;05;03.1.2.01.05;OTROS TRAJES O CONJUNTOS N.C.P.
03;1;2;02;00;03.1.2.02.00;ABRIGOS, CHAQUETAS Y PARKAS
03;1;2;02;01;03.1.2.02.01;ABRIGOS, CHAQUETAS Y PARKAS DE HOMBRE
03;1;2;02;02;03.1.2.02.02;ABRIGOS, CHAQUETAS Y PARKAS DE MUJER
03;1;2;02;03;03.1.2.02.03;ABRIGOS, CHAQUETAS Y PARKAS INFANTIL
03;1;2;02;04;03.1.2.02.04;ABRIGOS, CHAQUETAS Y PARKAS DE LACTANTE
03;1;2;02;05;03.1.2.02.05;OTROS ABRIGOS, CHAQUETAS Y PARKAS N.C.P.
03;1;2;03;00;03.1.2.03.00;POLERONES Y CHALECOS
03;1;2;03;01;03.1.2.03.01;POLERONES Y CHALECOS DE HOMBRE
03;1;2;03;02;03.1.2.03.02;POLERONES Y CHALECOS DE MUJER
03;1;2;03;03;03.1.2.03.03;POLERONES Y CHALECOS INFANTIL
03;1;2;03;04;03.1.2.03.04;POLERONES Y CHALECOS DE LACTANTE
03;1;2;03;05;03.1.2.03.05;OTROS POLERONES Y CHALECOS N.C.P.
03;1;2;04;00;03.1.2.04.00;CAMISAS, BLUSAS Y POLERAS
03;1;2;04;01;03.1.2.04.01;CAMISAS Y POLERAS DE HOMBRE
03;1;2;04;02;03.1.2.04.02;BLUSAS Y POLERAS DE MUJER
03;1;2;04;03;03.1.2.04.03;CAMISAS, BLUSAS Y POLERAS INFANTIL
03;1;2;04;04;03.1.2.04.04;CAMISAS Y POLERAS DE LACTANTE
03;1;2;04;05;03.1.2.04.05;OTRAS CAMISAS, POLERAS Y BLUSAS N.C.P.
03;1;2;05;00;03.1.2.05.00;PANTALONES, JEANS, FALDAS Y VESTIDOS
03;1;2;05;01;03.1.2.05.01;PANTALONES Y JEANS DE HOMBRE
03;1;2;05;02;03.1.2.05.02;PANTALÓN, JEANS PARA MUJER
03;1;2;05;03;03.1.2.05.03;FALDAS Y VESTIDOS DE MUJER
03;1;2;05;04;03.1.2.05.04;PANTALÓN, JEANS INFANTIL
03;1;2;05;05;03.1.2.05.05;FALDA Y VESTIDO INFANTIL
03;1;2;05;06;03.1.2.05.06;PANTALÓN, JEANS LACTANTE
03;1;2;05;07;03.1.2.05.07;FALDA Y VESTIDO LACTANTE
03;1;2;05;08;03.1.2.05.08;OTROS PANTALONES, JEANS, FALDAS Y VESTIDOS N.C.P.
03;1;2;06;00;03.1.2.06.00;BUZOS (PATALÓN Y POLERÓN) , SHORTS Y BERMUDAS
03;1;2;06;01;03.1.2.06.01;BUZOS (PATALÓN Y POLERÓN), SHORTS Y BERMUDAS HOMBRE
03;1;2;06;02;03.1.2.06.02;BUZOS (PATALÓN Y POLERÓN), SHORTS Y BERMUDAS MUJER
03;1;2;06;03;03.1.2.06.03;BUZOS (PATALÓN Y POLERÓN), SHORTS Y BERMUDAS INFANTIL
03;1;2;06;04;03.1.2.06.04;BUZOS (PATALÓN Y POLERÓN), SHORTS Y BERMUDAS DE LACTANTE
03;1;2;06;05;03.1.2.06.05;OTROS BUZOS, SHORTS Y BERMUDAS N.C.P.
03;1;2;07;00;03.1.2.07.00;TRAJES DE BAÑO
03;1;2;07;01;03.1.2.07.01;TRAJE DE BAÑO DE HOMBRE
03;1;2;07;02;03.1.2.07.02;TRAJE DE BAÑO DE MUJER
03;1;2;07;03;03.1.2.07.03;TRAJE DE BAÑO INFANTIL
03;1;2;07;04;03.1.2.07.04;TRAJE DE BAÑO LACTANTE
03;1;2;07;05;03.1.2.07.05;TRAJES DE BAÑO N.C.P.
03;1;2;08;00;03.1.2.08.00;ROPA INTERIOR
03;1;2;08;01;03.1.2.08.01;ROPA INTERIOR DE HOMBRE
03;1;2;08;02;03.1.2.08.02;ROPA INTERIOR DE MUJER
03;1;2;08;03;03.1.2.08.03;ROPA INTERIOR INFANTIL
03;1;2;08;04;03.1.2.08.04;ROPA INTERIOR DE LACTANTE
03;1;2;08;05;03.1.2.08.05;OTRAS ROPAS INTERIORES N.C.P.
03;1;2;09;00;03.1.2.09.00;CALCETINES Y PANTYS MEDIAS
03;1;2;09;01;03.1.2.09.01;CALCETAS Y CALCETINES DE HOMBRE
03;1;2;09;02;03.1.2.09.02;CALCETAS, CALCETINES Y MEDIAS DE MUJER
03;1;2;09;03;03.1.2.09.03;CALCETAS Y CALCETINES INFANTIL
03;1;2;09;04;03.1.2.09.04;CALCETAS, CALCETINES Y MEDIAS DE LACTANTE
03;1;2;09;05;03.1.2.09.05;OTROS CALCETINES Y PANTYS MEDIAS N.C.P.
03;1;2;10;00;03.1.2.10.00;ROPA PARA DORMIR Y LEVANTARSE
03;1;2;10;01;03.1.2.10.01;ROPA PARA DORMIR Y LEVANTARSE DE HOMBRE
03;1;2;10;02;03.1.2.10.02;ROPA PARA DORMIR Y LEVANTARSE DE MUJER
03;1;2;10;03;03.1.2.10.03;ROPA PARA DORMIR Y LEVANTARSE INFANTIL
03;1;2;10;04;03.1.2.10.04;ROPA PARA DORMIR Y LEVANTARSE DE LACTANTE
03;1;2;10;05;03.1.2.10.05;OTRAS ROPAS PARA DORMIR Y LEVANTARSE N.C.P.
03;1;2;11;00;03.1.2.11.00;UNIFORMES DE I.S.F.L. Y OTRAS AGRUPACIONES AFINES
03;1;2;11;01;03.1.2.11.01;UNIFORMES DE I.S.F.L. Y OTRAS AGRUPACIONES AFINES HOMBRE
03;1;2;11;02;03.1.2.11.02;UNIFORMES DE TRABAJO, I.S.F.L Y OTRAS AGRUPACIONES AFINES MUJER
03;1;2;11;03;03.1.2.11.03;OTROS UNIFORMES DE  I.S.F.L. Y OTRAS AGRUPACIONES N.C.P.
03;1;2;12;00;03.1.2.12.00;PRENDAS DE VESTIR ESCOLARES
03;1;2;12;01;03.1.2.12.01;TRAJES O CONJUNTOS ESCOLARES
03;1;2;12;02;03.1.2.12.02;ABRIGO, CHAQUETA Y PARKA ESCOLAR
03;1;2;12;03;03.1.2.12.03;POLERONES, CHALECOS Y SUÉTER ESCOLAR
03;1;2;12;04;03.1.2.12.04;CAMISA, BLUSA Y POLERA ESCOLAR
03;1;2;12;05;03.1.2.12.05;PANTALÓN, JUMPER Y FALDA ESCOLAR
03;1;2;12;06;03.1.2.12.06;ROPA ESCOLAR DEPORTIVA
03;1;2;12;07;03.1.2.12.07;ACCESORIOS, CALCETAS Y CALCETINES ESCOLARES
03;1;2;12;08;03.1.2.12.08;UNIFORMES ESCOLARES SIN DESGLOSAR
03;1;2;13;00;03.1.2.13.00;OTRAS PRENDAS DE VESTIR N.C.P.
03;1;2;13;01;03.1.2.13.01;OTRAS PRENDAS DE VESTIR N.C.P.
03;1;2;13;02;03.1.2.13.02;PRENDAS DE VESTIR NO DESGLOSADAS
03;1;3;00;00;03.1.3.00.00;OTROS ARTÍCULOS Y ACCESORIOS DE VESTIR
03;1;3;01;00;03.1.3.01.00;OTROS ARTÍCULOS Y ACCESORIOS DE VESTIR
03;1;3;01;01;03.1.3.01.01;BUFANDAS, GUANTES, PAÑUELOS Y SIMILARES
03;1;3;01;02;03.1.3.01.02;CORBATAS CORBATINES Y SIMILARES
03;1;3;01;03;03.1.3.01.03;CINTURONES, CORREAS Y SUSPENSORES
03;1;3;01;04;03.1.3.01.04;HILOS, LANAS Y OTROS TIPOS DE PRODUCTOS RELACIONADOS
03;1;3;01;05;03.1.3.01.05;SOMBREROS, JOCKEYS, GORRAS Y SIMILARES DE HOMBRE, MUJER, INFANTIL Y LACTANTE
03;1;3;01;06;03.1.3.01.06;OTROS ARTÍCULOS PARA CONFECCIONAR Y REPARAR PRENDAS DE VESTIR Y OTROS ACCESORIOS N.C.P.
03;1;4;00;00;03.1.4.00.00;LIMPIEZA, REPARACIÓN Y ALQUILER DE PRENDAS DE VESTIR
03;1;4;01;00;03.1.4.01.00;SERVICIO DE LIMPIEZA EN SECO, LAVANDERÍA Y TINTE DE PRENDAS DE VESTIR
03;1;4;01;01;03.1.4.01.01;SERVICIO DE LAVANDERÍA POR CARGA
03;1;4;01;02;03.1.4.01.02;SERVICIO DE LAVADO Y LIMPIEZA DE PRENDAS DE VESTIR AL AGUA O EN SECO EN CENTROS DE LAVADO
03;1;4;01;03;03.1.4.01.03;SERVICIO DE TINTE Y TEÑIDO DE PRENDAS DE VESTIR
03;1;4;02;00;03.1.4.02.00;SERVICIO DE REPARACIÓN, MODIFICACIÓN Y CONFECCIÓN DE PRENDAS DE VESTIR
03;1;4;02;01;03.1.4.02.01;SERVICIO DE REPARACIÓN, MODIFICACIÓN Y CONFECCIÓN DE PRENDAS DE VESTIR
03;1;4;03;00;03.1.4.03.00;ALQUILER DE PRENDAS DE VESTIR
03;1;4;03;01;03.1.4.03.01;ALQUILER DE PRENDAS DE VESTIR
03;2;0;00;00;03.2.0.00.00;CALZADO
03;2;1;00;00;03.2.1.00.00;ZAPATOS Y OTROS CALZADOS
03;2;1;01;00;03.2.1.01.00;BOTAS, BOTOTOS Y BOTINES
03;2;1;01;01;03.2.1.01.01;BOTAS, BOTINES Y BOTOTOS DE HOMBRE
03;2;1;01;02;03.2.1.01.02;BOTAS, BOTINES Y BOTOTOS DE MUJER
03;2;1;01;03;03.2.1.01.03;BOTAS, BOTINES Y BOTOTOS INFANTIL
03;2;1;01;04;03.2.1.01.04;BOTAS, BOTOTOS Y BOTINES DE LACTANTE
03;2;1;01;05;03.2.1.01.05;OTRAS BOTAS, BOTOTOS Y BOTINES N.C.P.
03;2;1;02;00;03.2.1.02.00;ZAPATOS FORMALES Y CASUALES
03;2;1;02;01;03.2.1.02.01;ZAPATOS DE HOMBRE
03;2;1;02;02;03.2.1.02.02;ZAPATOS DE MUJER
03;2;1;02;03;03.2.1.02.03;ZAPATO INFANTIL
03;2;1;02;04;03.2.1.02.04;ZAPATOS DE LACTANTE
03;2;1;02;05;03.2.1.02.05;OTROS ZAPATOS N.C.P.
03;2;1;02;06;03.2.1.02.06;ZAPATO ESCOLAR
03;2;1;03;00;03.2.1.03.00;ZAPATILLAS DEPORTIVAS
03;2;1;03;01;03.2.1.03.01;ZAPATILLAS DEPORTIVAS HOMBRE
03;2;1;03;02;03.2.1.03.02;ZAPATILLAS DEPORTIVAS MUJER
03;2;1;03;03;03.2.1.03.03;ZAPATILLA INFANTIL
03;2;1;03;04;03.2.1.03.04;ZAPATILLAS DEPORTIVAS LACTANTE
03;2;1;03;05;03.2.1.03.05;OTRAS ZAPATILLAS DEPORTIVAS N.C.P.
03;2;1;04;00;03.2.1.04.00;SANDALIAS, HAWAIANAS Y SIMILARES
03;2;1;04;01;03.2.1.04.01;SANDALIAS, HAWAIANAS Y SIMILARES DE HOMBRE
03;2;1;04;02;03.2.1.04.02;SANDALIAS, HAWAIANAS Y SIMILARES DE MUJER
03;2;1;04;03;03.2.1.04.03;SANDALIAS, HAWAIANAS Y SIMILARES INFANTIL
03;2;1;04;04;03.2.1.04.04;SANDALIAS, HAWAIANAS Y SIMILARES DE LACTANTE
03;2;1;04;05;03.2.1.04.05;OTRAS SANDALIAS, HAWAIANAS Y SIMILARES N.C.P.
03;2;1;05;00;03.2.1.05.00;CALZADOS NO DESGLOSADOS Y OTRO TIPO DE CALZADO N.C.P.
03;2;1;05;01;03.2.1.05.01;CALZADOS NO DESGLOSADOS Y OTRO TIPO DE CALZADO N.C.P.
03;2;2;00;00;03.2.2.00.00;REPARACIÓN Y ALQUILER DE CALZADO
03;2;2;01;00;03.2.2.01.00;REPARACIÓN DE CALZADO
03;2;2;01;01;03.2.2.01.01;REPARACIÓN DE CALZADO
03;2;2;01;02;03.2.2.01.02;LIMPIEZA, LUSTRADO Y PULIDO DE CALZADO
03;2;2;02;00;03.2.2.02.00;ALQUILER DE CALZADO
03;2;2;02;01;03.2.2.02.01;ALQUILER DE CALZADO
03;3;0;00;00;03.3.0.00.00;GASTOS NO DESGLOSADOS EN PRENDAS DE VESTIR Y CALZADO
03;3;1;00;00;03.3.1.00.00;GASTOS NO DESGLOSADOS EN PRENDAS DE VESTIR Y CALZADO
03;3;1;01;00;03.3.1.01.00;GASTOS NO DESGLOSADOS EN PRENDAS DE VESTIR Y CALZADO
03;3;1;01;01;03.3.1.01.01;GASTOS NO DESGLOSADOS EN PRENDAS DE VESTIR Y CALZADO
04;0;0;00;00;04.0.0.00.00;ALOJAMIENTO, AGUA, ELECTRICIDAD, GAS Y OTROS COMBUSTIBLES
04;1;0;00;00;04.1.0.00.00;ARRIENDOS EFECTIVOS DEL ALOJAMIENTO
04;1;1;00;00;04.1.1.00.00;ARRIENDOS EFECTIVOS PAGADOS POR LOS INQUILINOS
04;1;1;01;00;04.1.1.01.00;ARRIENDO DE VIVIENDA PRINCIPAL
04;1;1;01;01;04.1.1.01.01;ARRIENDO DE LA VIVIENDA PRINCIPAL
04;1;2;00;00;04.1.2.00.00;OTROS ARRIENDOS EFECTIVOS
04;1;2;01;00;04.1.2.01.00;OTROS ARRIENDOS RELACIONADOS A LA VIVIENDA
04;1;2;01;01;04.1.2.01.01;ARRIENDO DE BODEGAS Y SIMILARES PARA EL USO DEL HOGAR
04;1;2;01;02;04.1.2.01.02;OTROS ARRIENDOS DE VIVIENDAS PAGADOS POR EL HOGAR
04;1;2;01;03;04.1.2.01.03;ARRIENDO DE ESTACIONAMIENTOS Y GARAJES PARA EL USO DEL HOGAR
04;2;0;00;00;04.2.0.00.00;ARRIENDOS IMPUTADOS DEL ALOJAMIENTO
04;2;1;00;00;04.2.1.00.00;ARRIENDOS IMPUTADOS DE LOS PROPIETARIOS-OCUPANTES
04;2;1;01;00;04.2.1.01.00;ARRIENDOS IMPUTADOS
04;2;1;01;01;04.2.1.01.01;ARRIENDO IMPUTADO DE LA VIVIENDA PRINCIPAL SÓLO PARA PROPIETARIOS
04;2;2;00;00;04.2.2.00.00;OTROS ARRIENDOS IMPUTADOS
04;2;2;01;00;04.2.2.01.00;OTROS ARRIENDOS IMPUTADOS RELACIONADOS CON LA VIVIENDA
04;2;2;01;01;04.2.2.01.01;ARRIENDO IMPUTADO DE LA VIVIENDA PRINCIPAL PARA HOGARES QUE NO PAGAN ARRIENDO Y NO SON PROPIETARIOS
04;2;2;01;02;04.2.2.01.02;ARRIENDO IMPUTADO DE LA VIVIENDA SECUNDARIA (SOLO PARA PROPIETARIOS)
04;3;0;00;00;04.3.0.00.00;CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA
04;3;1;00;00;04.3.1.00.00;MATERIALES PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA
04;3;1;01;00;04.3.1.01.00;MATERIALES PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA
04;3;1;01;01;04.3.1.01.01;PINTURAS, BARNICES, ESMALTES, LACAS Y DILUYENTES
04;3;1;01;02;04.3.1.01.02;CAÑERÍAS Y PRODUCTOS GRIFERÍA
04;3;1;01;03;04.3.1.01.03;MATERIALES Y ACCESORIOS DE TECHUMBRE
04;3;1;01;04;04.3.1.01.04;SUPERFICIES DE MADERA Y SIMILARES
04;3;1;01;05;04.3.1.01.05;PEGAMENTOS
04;3;1;01;06;04.3.1.01.06;CERÁMICAS
04;3;1;01;07;04.3.1.01.07;CEMENTOS Y REVESTIMIENTOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA
04;3;1;01;08;04.3.1.01.08;SELLANTES Y AISLANTES
04;3;1;01;09;04.3.1.01.09;PRODUCTOS DE MADERA, TABIQUERÍA Y CIELOS
04;3;1;01;10;04.3.1.01.10;PRODUCTOS DE METAL PARA LA VIVIENDA
04;3;1;01;11;04.3.1.01.11;PRODUCTOS ELABORADOS DE CEMENTO
04;3;1;01;12;04.3.1.01.12;ÁRIDOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA
04;3;1;01;13;04.3.1.01.13;PUERTAS, VENTANAS Y SUS MARCOS Y UMBRALES PARA PUERTAS
04;3;1;01;14;04.3.1.01.14;OTROS MATERIALES PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA N.C.P.
04;3;2;00;00;04.3.2.00.00;SERVICIOS PARA LA CONSERVACIÓN Y LA REPARACIÓN DE LA VIVIENDA
04;3;2;01;00;04.3.2.01.00;SERVICIOS PARA LA CONSERVACIÓN Y LA REPARACIÓN DE LA VIVIENDA
04;3;2;01;01;04.3.2.01.01;SERVICIO DE INSTALACIÓN Y REPARACIÓN DE PUERTAS, VENTANAS Y TECHOS
04;3;2;01;02;04.3.2.01.02;SERVICIO DE GASFITERÍA
04;3;2;01;03;04.3.2.01.03;SERVICIO DE ELECTRICISTA
04;3;2;01;04;04.3.2.01.04;SERVICIO DE PINTURA Y REVESTIMIENTOS DE LA VIVIENDA
04;3;2;01;05;04.3.2.01.05;SERVICIO DE DECORACIÓN DE LA VIVIENDA
04;3;2;01;06;04.3.2.01.06;SERVICIO DE ALBAÑILERÍA
04;3;2;01;07;04.3.2.01.07;SERVICIO DE SOLDADURA
04;3;2;01;08;04.3.2.01.08;SERVICIOS DE LIMPIEZA DEL HOGAR
04;3;2;01;09;04.3.2.01.09;OTROS SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA N.C.P.
04;4;0;00;00;04.4.0.00.00;SUMINISTRO DE AGUA Y SERVICIOS RELACIONADOS CON LA VIVIENDA
04;4;1;00;00;04.4.1.00.00;SUMINISTRO DE AGUA
04;4;1;01;00;04.4.1.01.00;SERVICIO DE AGUA POTABLE
04;4;1;01;01;04.4.1.01.01;SERVICIO DE AGUA POTABLE PRIMERA VIVIENDA
04;4;1;01;02;04.4.1.01.02;SERVICIO DE AGUA POTABLE SEGUNDA VIVIENDA
04;4;2;00;00;04.4.2.00.00;RECOLECCIÓN DE BASURAS
04;4;2;01;00;04.4.2.01.00;RECOLECCIÓN DE BASURAS
04;4;2;01;01;04.4.2.01.01;SERVICIO DE RECOGIDA DE BASURA PRIMERA VIVIENDA
04;4;2;01;02;04.4.2.01.02;SERVICIO DE RECOGIDA DE BASURA SEGUNDA VIVIENDA
04;4;3;00;00;04.4.3.00.00;OTROS SERVICIOS RELACIONADOS CON LA VIVIENDA N.C.P.
04;4;3;01;00;04.4.3.01.00;GASTOS DE COPROPIEDAD
04;4;3;01;01;04.4.3.01.01;GASTOS COMUNES PRIMERA VIVIENDA
04;4;3;01;02;04.4.3.01.02;GASTOS COMUNES SEGUNDA VIVIENDA
04;4;3;02;00;04.4.3.02.00;GASTOS EN SERVICIOS DE SEGURIDAD
04;4;3;02;01;04.4.3.02.01;GASTOS EN SERVICIOS DE SEGURIDAD PRIMERA VIVIENDA
04;4;3;02;02;04.4.3.02.02;GASTOS EN SERVICIOS DE SEGURIDAD SEGUNDA VIVIENDA
04;5;0;00;00;04.5.0.00.00;ELECTRICIDAD, GAS Y OTROS COMBUSTIBLES
04;5;1;00;00;04.5.1.00.00;ELECTRICIDAD
04;5;1;01;00;04.5.1.01.00;SERVICIO DE ELECTRICIDAD
04;5;1;01;01;04.5.1.01.01;SERVICIO DE ELECTRICIDAD PRIMERA VIVIENDA
04;5;1;01;02;04.5.1.01.02;SERVICIO DE ELECTRICIDAD SEGUNDA VIVIENDA
04;5;2;00;00;04.5.2.00.00;GAS
04;5;2;01;00;04.5.2.01.00;GAS
04;5;2;01;01;04.5.2.01.01;SERVICIO DE GAS POR RED PRIMERA VIVIENDA
04;5;2;01;02;04.5.2.01.02;SERVICIO DE GAS POR RED SEGUNDA VIVIENDA
04;5;2;01;03;04.5.2.01.03;GAS ENVASADO
04;5;3;00;00;04.5.3.00.00;COMBUSTIBLES LÍQUIDOS
04;5;3;01;00;04.5.3.01.00;COMBUSTIBLES LÍQUIDOS PARA CALEFACCIÓN E ILUMINACIÓN
04;5;3;01;01;04.5.3.01.01;COMBUSTIBLES LÍQUIDOS PARA CALEFACCIÓN E ILUMINACIÓN
04;5;4;00;00;04.5.4.00.00;COMBUSTIBLES SÓLIDOS
04;5;4;01;00;04.5.4.01.00;COMBUSTIBLES SÓLIDOS PARA CALEFACCIÓN E ILUMINACIÓN
04;5;4;01;01;04.5.4.01.01;CARBÓN
04;5;4;01;02;04.5.4.01.02;LEÑA
04;6;0;00;00;04.6.0.00.00;GASTOS NO DESGLOSADOS EN ALOJAMIENTO, AGUA, ELECTRICIDAD, GAS Y OTROS COMBUSTIBLES
04;6;1;00;00;04.6.1.00.00;GASTOS NO DESGLOSADOS EN ALOJAMIENTO, AGUA, ELECTRICIDAD, GAS Y OTROS COMBUSTIBLES
04;6;1;01;00;04.6.1.01.00;GASTOS NO DESGLOSADOS EN ALOJAMIENTO, AGUA, ELECTRICIDAD, GAS Y OTROS COMBUSTIBLES
04;6;1;01;01;04.6.1.01.01;GASTOS NO DESGLOSADOS EN ALOJAMIENTO, AGUA, ELECTRICIDAD, GAS Y OTROS COMBUSTIBLES
05;0;0;00;00;05.0.0.00.00;MUEBLES, ARTÍCULOS PARA EL HOGAR Y PARA LA CONSERVACIÓN ORDINARIA DEL HOGAR
05;1;0;00;00;05.1.0.00.00;MUEBLES Y ACCESORIOS, ALFOMBRAS Y OTROS MATERIALES PARA PISOS
05;1;1;00;00;05.1.1.00.00;MUEBLES Y ACCESORIOS
05;1;1;01;00;05.1.1.01.00;CAMAS Y MUEBLES DE DORMITORIO
05;1;1;01;01;05.1.1.01.01;CAMAS Y SOMIER
05;1;1;01;02;05.1.1.01.02;COLCHÓN
05;1;1;01;03;05.1.1.01.03;SET DE MUEBLES CON CAMA
05;1;1;01;04;05.1.1.01.04;OTROS MUEBLES DE DORMITORIO N.C.P.
05;1;1;02;00;05.1.1.02.00;MUEBLES DE LIVING
05;1;1;02;01;05.1.1.02.01;LIVING Y SOFÁS
05;1;1;02;02;05.1.1.02.02;MESAS DE LIVING
05;1;1;02;03;05.1.1.02.03;OTROS MUEBLES DE LIVING N.C.P.
05;1;1;03;00;05.1.1.03.00;MUEBLES DE COMEDOR
05;1;1;03;01;05.1.1.03.01;MUEBLES DE COMEDOR
05;1;1;03;02;05.1.1.03.02;OTROS MUEBLES DE COMEDOR N.C.P.
05;1;1;04;00;05.1.1.04.00;MUEBLES DE COCINA
05;1;1;04;01;05.1.1.04.01;SET DE MUEBLES DE COCINA
05;1;1;04;02;05.1.1.04.02;OTROS MUEBLES DE COCINA N.C.P.
05;1;1;05;00;05.1.1.05.00;LÁMPARAS Y EQUIPO DE ILUMINACIÓN DEL HOGAR
05;1;1;05;01;05.1.1.05.01;LÁMPARAS
05;1;1;06;00;05.1.1.06.00;CUADROS, ESCULTURAS Y OTROS OBJETOS ARTÍSTICOS
05;1;1;06;01;05.1.1.06.01;CUADROS Y ESPEJOS
05;1;1;06;02;05.1.1.06.02;ADORNOS PARA EL HOGAR
05;1;1;07;00;05.1.1.07.00;OTROS MUEBLES PARA EL HOGAR
05;1;1;07;01;05.1.1.07.01;MUEBLES DE BAÑO
05;1;1;07;02;05.1.1.07.02;MUEBLES DE ESCRITORIO
05;1;1;07;03;05.1.1.07.03;MUEBLES DE TERRAZA, JARDÍN Y CAMPAMENTO
05;1;1;07;04;05.1.1.07.04;MUEBLES PARA BEBÉ
05;1;1;07;05;05.1.1.07.05;OTROS MUEBLES PARA EL HOGAR N.C.P.
05;1;1;07;06;05.1.1.07.06;SERVICIO DE ENTREGA DE MUEBLES Y ACCESORIOS
05;1;1;07;07;05.1.1.07.07;SERVICIO DE INSTALACIÓN DE MUEBLES Y ACCESORIOS
05;1;2;00;00;05.1.2.00.00;ALFOMBRAS Y OTROS MATERIALES PARA PISOS
05;1;2;01;00;05.1.2.01.00;ALFOMBRAS Y OTROS TEXTILES PARA PISOS
05;1;2;01;01;05.1.2.01.01;ALFOMBRAS Y OTROS REVESTIMIENTOS PARA PISOS
05;1;3;00;00;05.1.3.00.00;REPARACIÓN DE MUEBLES, ACCESORIOS, ALFOMBRAS Y MATERIALES PARA PISOS
05;1;3;01;00;05.1.3.01.00;REPARACIÓN DE MUEBLES, ACCESORIOS, ALFOMBRAS Y MATERIALES PARA PISOS
05;1;3;01;01;05.1.3.01.01;REPARACIÓN DE MUEBLES, ACCESORIOS, ALFOMBRAS Y MATERIALES PARA PISOS
05;2;0;00;00;05.2.0.00.00;PRODUCTOS TEXTILES PARA EL HOGAR
05;2;1;00;00;05.2.1.00.00;PRODUCTOS TEXTILES PARA EL HOGAR
05;2;1;01;00;05.2.1.01.00;TELAS PARA TAPICERÍA Y CORTINAS
05;2;1;01;01;05.2.1.01.01;CORTINAS
05;2;1;01;02;05.2.1.01.02;TELAS PARA EL TAPIZADO DE MUEBLES
05;2;1;02;00;05.2.1.02.00;ALMOHADAS, COLCHONETAS Y OTROS
05;2;1;02;01;05.2.1.02.01;ALMOHADAS
05;2;1;02;02;05.2.1.02.02;COLCHONETAS
05;2;1;03;00;05.2.1.03.00;TEXTILES DE CAMA
05;2;1;03;01;05.2.1.03.01;SÁBANAS
05;2;1;03;02;05.2.1.03.02;MANTAS Y CUBRECAMAS
05;2;1;04;00;05.2.1.04.00;ACCESORIOS DE MESA Y DE BAÑO
05;2;1;04;01;05.2.1.04.01;ACCESORIOS DE MESA
05;2;1;04;02;05.2.1.04.02;TEXTILES DE BAÑO Y CORTINAS
05;2;1;05;00;05.2.1.05.00;OTROS TEXTILES PARA EL HOGAR N.C.P.
